1	-0.25
0.95	-0.19
0.9	-0.12
0.8	0
0.7	0.0436
0.6	0.0547
0.5	0.0641
0.4	0.0714
0.3	0.0755
0.25	0.076
0.2	0.075
0.15	0.0719
0.1	0.0648
0.075	0.058
0.05	0.0491
0.025	0.0361
0.0125	0.0267
0	0
0.0125	-0.0123
0.025	-0.0171
0.05	-0.0226
0.1	-0.0292
0.15	-0.035
0.2	-0.0397
0.25	-0.0428
0.3	-0.0446
0.4	-0.0443
0.5	-0.0417
0.6	-0.0367
0.7	-0.03
0.8	-0.1
0.9	-0.17
0.95	-0.21
1	-0.25
